country,name,type,rank
nepal,Sresth,s,2
nepal,Yadav,s,3
nepal,Rai,s,4
nepal,Thapa,s,5
nepal,Magar,s,6
nepal,Devi,s,7
nepal,Taman,s,8
nepal,Tharu,s,9
nepal,Saha,s,10
nepal,Karki,s,11
nepal,Kami,s,12
nepal,Khadk,s,13
nepal,Adhikari,s,14
nepal,Khatri,s,15
nepal,Gurung,s,16
nepal,Khatun,s,17
nepal,Maharjan,s,18
nepal,Mahato,s,19
nepal,Bhandari,s,20
nepal,Paudel,s,21
nepal,Tamang,s,22
nepal,Gurun,s,23
nepal,Mandal,s,24
nepal,Sarki,s,25
nepal,Rana,s,26
nepal,Sahi,s,27
nepal,Ksetri,s,28
nepal,Sunar,s,29
nepal,Tharuni,s,30
nepal,Damai,s,31
nepal,Lama,s,32
nepal,Basnet,s,33
nepal,Sarma,s,34
nepal,Visvakarm,s,35
nepal,Ghimire,s,36
nepal,Vika,s,37
nepal,Giri,s,38
nepal,Limbu,s,39
nepal,Budha,s,40
nepal,Bhattarai,s,41
nepal,Puna,s,42
nepal,Acary,s,43
nepal,Nyaupane,s,44
nepal,Nepali,s,45
nepal,Pande,s,46
nepal,Kesi,s,47
nepal,Bohar,s,48
nepal,Dahal,s,49
nepal,Kurmi,s,50
nepal,Vista,s,51
nepal,Teli,s,52
nepal,Dhami,s,53
nepal,Gautam,s,54
nepal,Gharti,s,55
nepal,Thakur,s,56
nepal,Dhakal,s,57
nepal,Rajavansi,s,58
nepal,Josi,s,59
nepal,Sapakot,s,60
nepal,Sinha,s,61
nepal,Bhatt,s,62
nepal,Raya,s,63
nepal,Khanal,s,64
nepal,Camar,s,65
nepal,Suvedi,s,66
nepal,Serpa,s,67
nepal,Majhi,s,68
nepal,Kumal,s,69
nepal,Jaisi,s,70
nepal,Ahira,s,71
nepal,Vali,s,72
nepal,Mahar,s,73
nepal,Bhujel,s,74
nepal,Pariyar,s,75
nepal,Budhathoki,s,76
nepal,Rauta,s,77
nepal,Kumari,s,78
nepal,Ansari,s,79
nepal,Darji,s,80
nepal,Upadhyay,s,81
nepal,Dagaur,s,82
nepal,Canda,s,83
nepal,Rokay,s,84
nepal,Aryal,s,85
nepal,Malla,s,86
nepal,Dasa,s,87
nepal,Pokharel,s,88
nepal,Lamichane,s,89
nepal,Sada,s,90
nepal,Sauda,s,91
nepal,Miya,s,92
nepal,Regmi,s,93
nepal,Sakya,s,94
nepal,Koiri,s,95
nepal,Jha,s,96
nepal,Ravat,s,97
nepal,Bista,s,98
nepal,Musalaman,s,99
nepal,Gupta,s,100
new-caledonia,Philippe,f,1
new-caledonia,Nathalie,f,2
new-caledonia,Jean,f,3
new-caledonia,Eric,f,4
new-caledonia,Marie,f,5
new-caledonia,Patrick,f,6
new-caledonia,Thierry,f,7
new-caledonia,Christophe,f,8
new-caledonia,Laurent,f,9
new-caledonia,Isabelle,f,10
new-caledonia,Pierre,f,11
new-caledonia,Olivier,f,12
new-caledonia,Michel,f,13
new-caledonia,Dominique,f,14
new-caledonia,Sylvie,f,15
new-caledonia,Catherine,f,16
new-caledonia,Nicolas,f,17
new-caledonia,Valerie,f,18
new-caledonia,Christian,f,19
new-caledonia,Stephane,f,20
new-caledonia,David,f,21
new-caledonia,Frederic,f,22
new-caledonia,Stephanie,f,23
new-caledonia,Alain,f,24
new-caledonia,Christine,f,25
new-caledonia,Jacques,f,26
new-caledonia,Sandrine,f,27
new-caledonia,Pascal,f,28
new-caledonia,Bruno,f,29
new-caledonia,Bernard,f,30
new-caledonia,Sophie,f,31
new-caledonia,Daniel,f,32
new-caledonia,Marc,f,33
new-caledonia,Corinne,f,34
new-caledonia,Veronique,f,35
new-caledonia,Brigitte,f,36
new-caledonia,Helene,f,37
new-caledonia,Pascale,f,38
new-caledonia,Franck,f,39
new-caledonia,Anne,f,40
new-caledonia,Patricia,f,41
new-caledonia,Sebastien,f,42
new-caledonia,Gilles,f,43
new-caledonia,Christelle,f,44
new-caledonia,Virginie,f,45
new-caledonia,Julien,f,46
new-caledonia,Sandra,f,47
new-caledonia,Laurence,f,48
new-caledonia,Andre,f,49
new-caledonia,Caroline,f,50
new-caledonia,Francois,f,51
new-caledonia,Jerome,f,52
new-caledonia,Julie,f,53
new-caledonia,Jean-Pierre,f,54
new-caledonia,Didier,f,55
new-caledonia,Francoise,f,56
new-caledonia,Alexandre,f,57
new-caledonia,Jean-Claude,f,58
new-caledonia,Richard,f,59
new-caledonia,Carole,f,60
new-caledonia,Claude,f,61
new-caledonia,Martine,f,62
new-caledonia,Florence,f,63
new-caledonia,Nicole,f,64
new-caledonia,Karine,f,65
new-caledonia,Paul,f,66
new-caledonia,Audrey,f,67
new-caledonia,Vincent,f,68
new-caledonia,Joseph,f,69
new-caledonia,Thomas,f,70
new-caledonia,Aurelie,f,71
new-caledonia,Georges,f,72
new-caledonia,Fabrice,f,73
new-caledonia,Robert,f,74
new-caledonia,Monique,f,75
new-caledonia,Henri,f,76
new-caledonia,Emmanuel,f,77
new-caledonia,Serge,f,78
new-caledonia,Sonia,f,79
new-caledonia,Beatrice,f,80
new-caledonia,Chantal,f,81
new-caledonia,Vanessa,f,82
new-caledonia,Guillaume,f,83
new-caledonia,Fabienne,f,84
new-caledonia,Cecile,f,85
new-caledonia,Yves,f,86
new-caledonia,Emmanuelle,f,87
new-caledonia,Jacqueline,f,88
new-caledonia,Jean-Marc,f,89
new-caledonia,Patrice,f,90
new-caledonia,Evelyne,f,91
new-caledonia,Sabrina,f,92
new-caledonia,Celine,f,93
new-caledonia,Anne-Marie,f,94
new-caledonia,Delphine,f,95
new-caledonia,Yannick,f,96
new-caledonia,Arnaud,f,97
new-caledonia,Ludovic,f,98
new-caledonia,Denis,f,99
new-caledonia,Christiane,f,100
new-caledonia,Dubois,s,1
new-caledonia,Courtot,s,2
new-caledonia,Thomas,s,3
new-caledonia,Wamytan,s,4
new-caledonia,Weiss,s,5
new-caledonia,Kabar,s,6
new-caledonia,Martin,s,7
new-caledonia,Fabre,s,8
new-caledonia,Launay,s,9
new-caledonia,Delrieu,s,10
new-caledonia,Girard,s,11
new-caledonia,Benebig,s,12
new-caledonia,Coulon,s,13
new-caledonia,David,s,14
new-caledonia,Bui,s,15
new-caledonia,Marlier,s,16
new-caledonia,Waheo,s,17
new-caledonia,Gastaldi,s,18
new-caledonia,Martinez,s,19
new-caledonia,Petit,s,20
new-caledonia,Lucas,s,21
new-caledonia,Wright,s,22
new-caledonia,Blum,s,23
new-caledonia,Colomina,s,24
new-caledonia,Rousseau,s,25
new-caledonia,Lefebvre,s,26
new-caledonia,Chabaud,s,27
new-caledonia,Creugnet,s,28
new-caledonia,Nguyen,s,29
new-caledonia,Deschamps,s,30
new-caledonia,Hervouet,s,31
new-caledonia,Keletaona,s,32
new-caledonia,Blanc,s,33
new-caledonia,Lecren,s,34
new-caledonia,Riviere,s,35
new-caledonia,Pascal,s,36
new-caledonia,Dupont,s,37
nicaragua,Maria,f,1
nicaragua,Jose,f,2
nicaragua,Juan,f,3
nicaragua,Luis,f,4
nicaragua,Carlos,f,5
nicaragua,Francisco,f,6
nicaragua,Ana,f,7
nicaragua,Juana,f,8
nicaragua,Rosa,f,9
nicaragua,Santos,f,10
nicaragua,Martha,f,11
nicaragua,Pedro,f,12
nicaragua,Julio,f,13
nicaragua,Manuel,f,14
nicaragua,Jorge,f,15
nicaragua,Oscar,f,16
nicaragua,Miguel,f,17
nicaragua,Reyna,f,18
nicaragua,Marvin,f,19
nicaragua,Mario,f,20
nicaragua,Karla,f,21
nicaragua,Roberto,f,22
nicaragua,Blanca,f,23
nicaragua,Francisca,f,24
nicaragua,Angela,f,25
nicaragua,Felix,f,26
nicaragua,Pablo,f,27
nicaragua,Gloria,f,28
nicaragua,Victor,f,29
nicaragua,Mercedes,f,30
nicaragua,Alba,f,31
nicaragua,Marlon,f,32
nicaragua,Jairo,f,33
nicaragua,Luz,f,34
nicaragua,Sandra,f,35
nicaragua,Fatima,f,36
nicaragua,Claudia,f,37
nicaragua,Denis,f,38
nicaragua,Ramon,f,39
nicaragua,Roger,f,40
nicaragua,Carmen,f,41
nicaragua,Alvaro,f,42
nicaragua,Cesar,f,43
nicaragua,Candida,f,44
nicaragua,Maritza,f,45
nicaragua,Josefa,f,46
nicaragua,Aura,f,47
nicaragua,William,f,48
nicaragua,Teresa,f,49
nicaragua,Silvia,f,50
nicaragua,Sergio,f,51
nicaragua,Ricardo,f,52
nicaragua,Erick,f,53
nicaragua,Alejandro,f,54
nicaragua,Eduardo,f,55
nicaragua,Luisa,f,56
nicaragua,Nelson,f,57
nicaragua,Paula,f,58
nicaragua,David,f,59
nicaragua,Julia,f,60
nicaragua,Mayra,f,61
nicaragua,Marcos,f,62
nicaragua,Noel,f,63
nicaragua,Yader,f,64
nicaragua,Petrona,f,65
nicaragua,Guillermo,f,66
nicaragua,Rafael,f,67
nicaragua,Freddy,f,68
nicaragua,Xiomara,f,69
nicaragua,Lester,f,70
nicaragua,Walter,f,71
nicaragua,Karen,f,72
nicaragua,Javier,f,73
nicaragua,Eddy,f,74
nicaragua,Norma,f,75
nicaragua,Reynaldo,f,76
nicaragua,Elizabeth,f,77
nicaragua,Edwin,f,78
nicaragua,Orlando,f,79
nicaragua,Isabel,f,80
nicaragua,Marta,f,81
nicaragua,Darling,f,82
nicaragua,Margarita,f,83
nicaragua,Vilma,f,84
nicaragua,Daniel,f,85
nicaragua,Ivania,f,86
nicaragua,Miriam,f,87
nicaragua,Henry,f,88
nicaragua,Brenda,f,89
nicaragua,Flor,f,90
nicaragua,Hector,f,91
nicaragua,Wilmer,f,92
nicaragua,Jaime,f,93
nicaragua,Tania,f,94
nicaragua,Angel,f,95
nicaragua,Martin,f,96
nicaragua,Sonia,f,97
nicaragua,Maribel,f,98
nicaragua,Yadira,f,99
nicaragua,Concepcion,f,100
nicaragua,Lopez,s,1
nicaragua,Martinez,s,2
nicaragua,Garcia,s,3
nicaragua,Gonzalez,s,4
nicaragua,Hernandez,s,5
nicaragua,Perez,s,6
nicaragua,Rodriguez,s,7
nicaragua,Gutierrez,s,8
nicaragua,Sanchez,s,9
nicaragua,Espinoza,s,10
nicaragua,Flores,s,11
nicaragua,Mendoza,s,12
nicaragua,Ruiz,s,13
nicaragua,Reyes,s,14
nicaragua,Cruz,s,15
nicaragua,Diaz,s,16
nicaragua,Castillo,s,17
nicaragua,Gomez,s,18
nicaragua,Rivera,s,19
nicaragua,Herrera,s,20
nicaragua,Morales,s,21
nicaragua,Centeno,s,22
nicaragua,Urbina,s,23
nicaragua,Jarquin,s,24
nicaragua,Castro,s,25
nicaragua,Ramirez,s,26
nicaragua,Chavarria,s,27
nicaragua,Blandon,s,28
nicaragua,Rivas,s,29
nicaragua,Davila,s,30
nicaragua,Torrez,s,31
nicaragua,Mejia,s,32
nicaragua,Aguilar,s,33
nicaragua,Mendez,s,34
nicaragua,Romero,s,35
nicaragua,Obando,s,36
nicaragua,Calero,s,37
nicaragua,Miranda,s,38
nicaragua,Orozco,s,39
nicaragua,Velasquez,s,40
nicaragua,Zamora,s,41
nicaragua,Alvarez,s,42
nicaragua,Vargas,s,43
nicaragua,Sequeira,s,44
nicaragua,Moreno,s,45
nicaragua,Arauz,s,46
nicaragua,Ortiz,s,47
nicaragua,Zeledon,s,48
nicaragua,Amador,s,49
nicaragua,Duarte,s,50
nicaragua,Muñoz,s,51
nicaragua,Jimenez,s,52
nicaragua,Rios,s,53
nicaragua,Silva,s,54
nicaragua,Rojas,s,55
nicaragua,Sevilla,s,56
nicaragua,Alvarado,s,57
nicaragua,Medina,s,58
nicaragua,Rocha,s,59
nicaragua,Palacios,s,60
nicaragua,Mercado,s,61
nicaragua,Ramos,s,62
nicaragua,Suarez,s,63
nicaragua,Valle,s,64
nicaragua,Tellez,s,65
nicaragua,Gaitan,s,66
nicaragua,Vasquez,s,67
nicaragua,Mairena,s,68
nicaragua,Molina,s,69
nicaragua,Soza,s,70
nicaragua,Torres,s,71
nicaragua,Aguirre,s,72
nicaragua,Altamirano,s,73
nicaragua,Salgado,s,74
nicaragua,Estrada,s,75
nicaragua,Picado,s,76
nicaragua,Pineda,s,77
nicaragua,Aleman,s,78
nicaragua,Jiron,s,79
nicaragua,Rizo,s,80
nicaragua,Rugama,s,81
nicaragua,Ortega,s,82
nicaragua,Meza,s,83
nicaragua,Chavez,s,84
nicaragua,Bermudez,s,85
nicaragua,Montenegro,s,86
nicaragua,Castellon,s,87
nicaragua,Cano,s,88
nicaragua,Mayorga,s,89
nicaragua,Calderon,s,90
nicaragua,Olivas,s,91
nicaragua,Zelaya,s,92
nicaragua,Rosales,s,93
nicaragua,Narvaez,s,94
nicaragua,Solis,s,95
nicaragua,Sandoval,s,96
nicaragua,Padilla,s,97
nicaragua,Talavera,s,98
nicaragua,Guevara,s,99
nicaragua,Peralta,s,100
nigeria,Ibrahim,f,1
nigeria,Aisha,f,2
nigeria,Musa,f,3
nigeria,Fatima,f,4
nigeria,Abubakar,f,5
nigeria,Blessing,f,6
nigeria,Sunday,f,7
nigeria,Sani,f,8
nigeria,Abdullahi,f,9
nigeria,Amina,f,10
nigeria,Mohammed,f,11
nigeria,Emmanuel,f,12
nigeria,Maryam,f,13
nigeria,Mary,f,14
nigeria,Zainab,f,15
nigeria,Esther,f,16
nigeria,Umar,f,17
nigeria,Adamu,f,18
nigeria,Grace,f,19
nigeria,Hadiza,f,20
nigeria,Usman,f,21
nigeria,Hauwa,f,22
nigeria,John,f,23
nigeria,Tbs,f,24
nigeria,Muhammed,f,25
nigeria,Aliyu,f,26
nigeria,Samuel,f,27
nigeria,Muhammad,f,28
nigeria,Joy,f,29
nigeria,Victoria,f,30
nigeria,Yusuf,f,31
nigeria,Joseph,f,32
nigeria,Elizabeth,f,33
nigeria,Ali,f,34
nigeria,Mercy,f,35
nigeria,Halima,f,36
nigeria,Aminu,f,37
nigeria,Ngozi,f,38
nigeria,Hassan,f,39
nigeria,Patience,f,40
nigeria,Peter,f,41
nigeria,Aishatu,f,42
nigeria,Haruna,f,43
nigeria,Bello,f,44
nigeria,Comfort,f,45
nigeria,Garba,f,46
nigeria,Taiwo,f,47
nigeria,Salisu,f,48
nigeria,Jamila,f,49
nigeria,Rabi,f,50
nigeria,Kehinde,f,51
nigeria,David,f,52
nigeria,Daniel,f,53
nigeria,Christiana,f,54
nigeria,Moses,f,55
nigeria,Kabiru,f,56
nigeria,James,f,57
nigeria,Binta,f,58
nigeria,Idris,f,59
nigeria,Rose,f,60
nigeria,Isa,f,61
nigeria,Ruth,f,62
nigeria,Victor,f,63
nigeria,Yahaya,f,64
nigeria,Friday,f,65
nigeria,Isah,f,66
nigeria,Helen,f,67
nigeria,Ahmed,f,68
nigeria,Hajara,f,69
nigeria,Habiba,f,70
nigeria,Yakubu,f,71
nigeria,Florence,f,72
nigeria,Godwin,f,73
nigeria,Felicia,f,74
nigeria,Hauwau,f,75
nigeria,Chinyere,f,76
nigeria,Charity,f,77
nigeria,Monday,f,78
nigeria,Chioma,f,79
nigeria,Shehu,f,80
nigeria,Sarah,f,81
nigeria,Sadiya,f,82
nigeria,Emeka,f,83
nigeria,Hafsat,f,84
nigeria,Deborah,f,85
nigeria,Michael,f,86
nigeria,Janet,f,87
nigeria,Paul,f,88
nigeria,Glory,f,89
nigeria,Rabiu,f,90
nigeria,Bala,f,91
nigeria,Mariam,f,92
nigeria,Mustapha,f,93
nigeria,Faith,f,94
nigeria,Anthony,f,95
nigeria,Ijeoma,f,96
nigeria,Ifeanyi,f,97
nigeria,Ifeoma,f,98
nigeria,Gloria,f,99
nigeria,Lawal,f,100
nigeria,Ibrahim,s,1
nigeria,Musa,s,2
nigeria,Abubakar,s,3
nigeria,Abdullahi,s,4
nigeria,Mohammed,s,5
nigeria,Sani,s,6
nigeria,Adamu,s,7
nigeria,Usman,s,8
nigeria,Umar,s,9
nigeria,Muhammad,s,10
nigeria,Muhammed,s,11
nigeria,Aliyu,s,12
nigeria,Yusuf,s,13
nigeria,Ali,s,14
nigeria,Garba,s,15
nigeria,Bello,s,16
nigeria,Haruna,s,17
nigeria,Hassan,s,18
nigeria,Lawal,s,19
nigeria,Aminu,s,20
nigeria,Yakubu,s,21
nigeria,Isah,s,22
nigeria,John,s,23
nigeria,Idris,s,24
nigeria,Eze,s,25
nigeria,Yahaya,s,26
nigeria,Salisu,s,27
nigeria,Ahmed,s,28
nigeria,Sunday,s,29
nigeria,Akpan,s,30
nigeria,Shehu,s,31
nigeria,Isa,s,32
nigeria,Amadi,s,33
nigeria,Bala,s,34
nigeria,Umaru,s,35
nigeria,Ahmad,s,36
nigeria,Okafor,s,37
nigeria,Emmanuel,s,38
nigeria,Saidu,s,39
nigeria,Rabiu,s,40
nigeria,Joseph,s,41
nigeria,James,s,42
nigeria,Okeke,s,43
nigeria,Adebayo,s,44
nigeria,Ojo,s,45
nigeria,Samuel,s,46
nigeria,Audu,s,47
nigeria,Dauda,s,48
nigeria,Okoro,s,49
nigeria,Mustapha,s,50
nigeria,Suleiman,s,51
nigeria,Sulaiman,s,52
nigeria,Okon,s,53
nigeria,Baba,s,54
nigeria,Peter,s,55
nigeria,Muhammadu,s,56
nigeria,Chukwu,s,57
nigeria,Abba,s,58
nigeria,Udo,s,59
nigeria,Igwe,s,60
nigeria,Ajayi,s,61
nigeria,Jimoh,s,62
nigeria,David,s,63
nigeria,Daniel,s,64
nigeria,Nwachukwu,s,65
nigeria,Obi,s,66
nigeria,Ugwu,s,67
nigeria,Kabiru,s,68
nigeria,Nwankwo,s,69
nigeria,Sule,s,70
nigeria,Salihu,s,71
nigeria,Sale,s,72
nigeria,Adam,s,73
nigeria,Lawan,s,74
nigeria,Dahiru,s,75
nigeria,Okoye,s,76
nigeria,Njoku,s,77
nigeria,Nuhu,s,78
nigeria,Bassey,s,79
nigeria,Shuaibu,s,80
nigeria,Okonkwo,s,81
nigeria,Yau,s,82
nigeria,Ado,s,83
nigeria,Nura,s,84
nigeria,Alhaji,s,85
nigeria,Moses,s,86
nigeria,Nasiru,s,87
nigeria,Ogbonna,s,88
nigeria,Hamza,s,89
nigeria,Ayuba,s,90
nigeria,Ismail,s,91
nigeria,Suleman,s,92
nigeria,Adeyemi,s,93
nigeria,Nweke,s,94
nigeria,Yunusa,s,95
nigeria,Balogun,s,96
nigeria,Azeez,s,97
nigeria,Nwafor,s,98
nigeria,Afolabi,s,99
nigeria,Bukar,s,100
norfolk-island,John,f,1
norfolk-island,Peter,f,2
norfolk-island,David,f,3
norfolk-island,Kim,f,4
norfolk-island,Sue,f,5
norfolk-island,Brian,f,6
norfolk-island,Michael,f,7
norfolk-island,Helen,f,8
norfolk-island,Christian,s,1
norfolk-island,Evans,s,2
norfolk-island,Quintal,s,3
norfolk-island,Buffett,s,4
norfolk-island,Anderson,s,5
norfolk-island,Nobbs,s,6
norfolk-island,Adams,s,7
norfolk-island,Snell,s,8
norfolk-island,McCoy,s,9
norfolk-island,Brown,s,10
norfolk-island,Smith,s,11
norfolk-island,Graham,s,12
norfolk-island,Kiernan,s,13
norfolk-island,Magri,s,14
norfolk-island,Williams,s,15
norfolk-island,Wilson,s,16
norfolk-island,Christian-Bailey,s,17
norfolk-island,Gardner,s,18
norfolk-island,Grube,s,19
norfolk-island,Jones,s,20
norfolk-island,Randall,s,21
norfolk-island,Reeves,s,22
norfolk-island,Richards,s,23
norfolk-island,Robinson,s,24
norfolk-island,Sanders,s,25
norfolk-island,Davies,s,26
norfolk-island,Douran,s,27
norfolk-island,Griffiths,s,28
norfolk-island,Judd,s,29
norfolk-island,Menzies,s,30
norfolk-island,Nicolai,s,31
norfolk-island,Partridge,s,32
norfolk-island,Tavener,s,33
norfolk-island,Bates,s,34
norfolk-island,Bell,s,35
norfolk-island,Bigg,s,36
norfolk-island,McLeod,s,37
norfolk-island,Murray,s,38
norfolk-island,Ryves,s,39
norfolk-island,Sheridan,s,40
norfolk-island,Donald,s,41
norfolk-island,Edward,s,42
norfolk-island,Ford,s,43
norfolk-island,Harris,s,44
norfolk-island,Menghetti,s,45
norfolk-island,Robertson,s,46
norfolk-island,Rowston,s,47
norfolk-island,Wright,s,48
norfolk-island,Beadman,s,49
norfolk-island,Burrell,s,50
norfolk-island,Cooper,s,51
norfolk-island,Glass,s,52
norfolk-island,Hamilton-Irvine,s,53
norfolk-island,Jensen,s,54
norfolk-island,Knapton,s,55
norfolk-island,O'Hara,s,56
norfolk-island,Pearson,s,57
norfolk-island,Porter,s,58
norfolk-island,Prentice,s,59
norfolk-island,Sanderson,s,60
norfolk-island,Soley,s,61
norfolk-island,Taylor,s,62
norfolk-island,Walker,s,63
norfolk-island,Andrew,s,64
norfolk-island,Andrews,s,65
norfolk-island,Arthur,s,66
norfolk-island,Bataille,s,67
norfolk-island,Blucher,s,68
norfolk-island,Bosley,s,69
norfolk-island,Bradley,s,70
norfolk-island,Bruce,s,71
norfolk-island,Cameron,s,72
norfolk-island,Chapman,s,73
norfolk-island,Davidson,s,74
norfolk-island,Donaldson,s,75
norfolk-island,Finch,s,76
norfolk-island,FitzPatrick,s,77
norfolk-island,Forrester,s,78
norfolk-island,Forsyth,s,79
norfolk-island,Gray,s,80
norfolk-island,Greenwood,s,81
norfolk-island,Grose,s,82
norfolk-island,Haymes,s,83
norfolk-island,Hehir,s,84
norfolk-island,Howe,s,85
norfolk-island,James,s,86
norfolk-island,Johnston,s,87
norfolk-island,King,s,88
norfolk-island,Lecren,s,89
norfolk-island,Maxwell,s,90
norfolk-island,McAlpine,s,91
norfolk-island,Meers,s,92
norfolk-island,Nebauer-Borg,s,93
norfolk-island,Nicholson,s,94
norfolk-island,Nobbs-Mccowan,s,95
norfolk-island,Nola,s,96
norfolk-island,O'Connor,s,97
norfolk-island,Pannell,s,98
norfolk-island,Plant,s,99
norfolk-island,Ryan,s,100
north-macedonia,Stojan,f,1
north-macedonia,Nikola,f,2
north-macedonia,Snežana,f,3
north-macedonia,Aleksandar,f,4
north-macedonia,Jovan,f,5
north-macedonia,Sali,f,6
north-macedonia,Marija,f,7
north-macedonia,Ilija,f,8
north-macedonia,Risto,f,9
north-macedonia,Zoran,f,10
north-macedonia,Ljupčo,f,11
north-macedonia,Slave,f,12
north-macedonia,Gjorgji,f,13
north-macedonia,Boris,f,14
north-macedonia,Nada,f,15
north-macedonia,Vesna,f,16
north-macedonia,Suzana,f,17
north-macedonia,Liljana,f,18
north-macedonia,Violeta,f,19
north-macedonia,Ljubica,f,20
north-macedonia,Blagoja,f,21
north-macedonia,Ljube,f,22
north-macedonia,Vera,f,23
north-macedonia,Dragica,f,24
north-macedonia,Valentina,f,25
north-macedonia,Mustafa,f,26
north-macedonia,Dragan,f,27
north-macedonia,Petre,f,28
north-macedonia,Milan,f,29
north-macedonia,Slavica,f,30
north-macedonia,Dimitar,f,31
north-macedonia,Jordan,f,32
north-macedonia,Mile,f,33
north-macedonia,Trajan,f,34
north-macedonia,Todor,f,35
north-macedonia,Petar,f,36
north-macedonia,Mirjana,f,37
north-macedonia,Biljana,f,38
north-macedonia,Živko,f,39
north-macedonia,Verka,f,40
north-macedonia,Riste,f,41
north-macedonia,Kiro,f,42
north-macedonia,Vasil,f,43
north-macedonia,Trajko,f,44
north-macedonia,Gordana,f,45
north-macedonia,Milica,f,46
north-macedonia,Stoilko,f,47
north-macedonia,Adem,f,48
north-macedonia,Zorica,f,49
north-macedonia,Kostadinov,f,50
north-macedonia,Atanas,f,51
north-macedonia,Lenče,f,52
north-macedonia,Kadri,f,53
north-macedonia,Trajče,f,54
north-macedonia,Branko,f,55
north-macedonia,Goce,f,56
north-macedonia,Mite,f,57
north-macedonia,Vančo,f,58
north-macedonia,Goran,f,59
north-macedonia,Trajanka,f,60
north-macedonia,Aco,f,61
north-macedonia,Živka,f,62
north-macedonia,Angele,f,63
north-macedonia,Vlado,f,64
north-macedonia,Dušan,f,65
north-macedonia,Danica,f,66
north-macedonia,Dobre,f,67
north-macedonia,Dragi,f,68
north-macedonia,Sonja,f,69
north-macedonia,Cveta,f,70
north-macedonia,Elena,f,71
north-macedonia,Vladimir,f,72
north-macedonia,Zorka,f,73
north-macedonia,Ratka,f,74
north-macedonia,Alit,f,75
north-macedonia,Jane,f,76
north-macedonia,Stojanka,f,77
north-macedonia,Dimitrija,f,78
north-macedonia,Daut,f,79
north-macedonia,Stojna,f,80
north-macedonia,Tome,f,81
north-macedonia,Zlate,f,82
north-macedonia,Lidija,f,83
north-macedonia,Velika,f,84
north-macedonia,Blagoj,f,85
north-macedonia,Menka,f,86
north-macedonia,Daniela,f,87
north-macedonia,Ivan,f,88
north-macedonia,Stojkov,f,89
north-macedonia,Katerina,f,90
north-macedonia,Pavle,f,91
north-macedonia,Drage,f,92
north-macedonia,Abdula,f,93
north-macedonia,Lazar,f,94
north-macedonia,Cvetanka,f,95
north-macedonia,Blagica,f,96
north-macedonia,Todorka,f,97
north-macedonia,Slobodanka,f,98
north-macedonia,Toni,f,99
north-macedonia,Svetlana,f,100
north-macedonia,Stojanovski,s,1
north-macedonia,Jovanovska,s,2
north-macedonia,Jovanovski,s,3
north-macedonia,Stojanovska,s,4
north-macedonia,Nikolovska,s,5
north-macedonia,Nikolovski,s,6
north-macedonia,Trajkovski,s,7
north-macedonia,Stojanova,s,8
north-macedonia,Trajkovska,s,9
north-macedonia,Ramadani,s,10
north-macedonia,Stojanov,s,11
north-macedonia,Atanasova,s,12
north-macedonia,Petrovska,s,13
north-macedonia,Krstevski,s,14
north-macedonia,Gjorgjievska,s,15
north-macedonia,Ilievska,s,16
north-macedonia,Jovanov,s,17
north-macedonia,Krstevska,s,18
north-macedonia,Bajrami,s,19
north-macedonia,Atanasov,s,20
north-macedonia,Jovanova,s,21
north-macedonia,Dimovska,s,22
north-macedonia,Nikolova,s,23
north-macedonia,Ristovski,s,24
north-macedonia,Nikolov,s,25
north-macedonia,Petrovski,s,26
north-macedonia,Redžepi,s,27
north-macedonia,Stojkovska,s,28
north-macedonia,Gjorgjievski,s,29
north-macedonia,Cvetkovski,s,30
north-macedonia,Petrov,s,31
north-macedonia,Šabani,s,32
north-macedonia,Ristovska,s,33
north-macedonia,Ademi,s,34
north-macedonia,Sulejmani,s,35
north-macedonia,Petrova,s,36
north-macedonia,Spasovski,s,37
north-macedonia,Ivanovska,s,38
north-macedonia,Todorovska,s,39
north-macedonia,Spasovska,s,40
north-macedonia,Cvetkovska,s,41
north-macedonia,Ibraimi,s,42
north-macedonia,Ivanova,s,43
north-macedonia,Osmani,s,44
north-macedonia,Ilievski,s,45
north-macedonia,Petkovski,s,46
north-macedonia,Božinovska,s,47
north-macedonia,Angelova,s,48
north-macedonia,Mladenovska,s,49
north-macedonia,Asani,s,50
north-macedonia,Ristov,s,51
north-macedonia,Dimovski,s,52
north-macedonia,Gjorgjiev,s,53
north-macedonia,Todorova,s,54
north-macedonia,Arsovska,s,55
north-macedonia,Ristova,s,56
north-macedonia,Petkovska,s,57
north-macedonia,Mladenovski,s,58
north-macedonia,Božinovski,s,59
north-macedonia,Ismaili,s,60
north-macedonia,Kostovska,s,61
north-macedonia,Ivanovski,s,62
north-macedonia,Dimitrova,s,63
north-macedonia,Miteva,s,64
north-macedonia,Petruševski,s,65
north-macedonia,Petruševska,s,66
north-macedonia,Jakimovska,s,67
north-macedonia,Velkovski,s,68
north-macedonia,Risteska,s,69
north-macedonia,Stefanovska,s,70
north-macedonia,Todorovski,s,71
north-macedonia,Imeri,s,72
north-macedonia,Mitev,s,73
north-macedonia,Gjorgjieva,s,74
north-macedonia,Markovska,s,75
north-macedonia,Risteski,s,76
north-macedonia,Jašari,s,77
north-macedonia,Petreski,s,78
north-macedonia,Stefanovski,s,79
north-macedonia,Jakimovski,s,80
north-macedonia,Stojkovski,s,81
